ID,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25623,LOF,0.33464009443639453,0.32821626082158406,0.33714364474202146
25624,LOF,0.3312153375320724,0.3316118367665205,0.33717282570140705
25625,LOF,0.33472112668679077,0.3278180170596969,0.33746085625351235
25626,LOF,0.33154234153655004,0.3296930812634034,0.3387645772000466
25627,Neutral,0.33877545210256116,0.3305085281057329,0.33071601979170595
25628,LOF,0.33315144519936096,0.33175330186509844,0.3350952529355407
25629,LOF,0.33307800655335434,0.3293130826134124,0.33760891083323336
25630,LOF,0.33506745691701006,0.32940895706642503,0.33552358601656485
25631,Neutral,0.336663475947661,0.32880936695495555,0.33452715709738345
25632,LOF,0.33000113722242075,0.3326211105182792,0.3373777522593
25633,LOF,0.33367174573484537,0.33051002601761953,0.33581822824753504
25634,LOF,0.3315868930172851,0.331454214477766,0.3369588925049489
25635,LOF,0.3322878033336384,0.33154747171174426,0.33616472495461736
25636,LOF,0.3312734799302841,0.3338398711392616,0.33488664893045433
25637,GOF,0.330877668962186,0.3351803724104791,0.3339419586273349
25638,LOF,0.3304347640509364,0.3347774023117839,0.3347878336372797
25639,GOF,0.32900113241396806,0.33651848055428335,0.33448038703174865
25640,Neutral,0.33378997637247315,0.33308058334654034,0.33312944028098646
25641,GOF,0.3316415087790539,0.33581516190421673,0.3325433293167293
25642,GOF,0.32895067822347235,0.33769472262153555,0.3333545991549921
25643,GOF,0.33134177598205433,0.3350951151674736,0.33356310885047213
25644,GOF,0.3282485197798823,0.3372345152524944,0.3345169649676233
25645,GOF,0.3299712395680213,0.33578050128844467,0.3342482591435339
25646,LOF,0.3297505139205995,0.33498851443423766,0.33526097164516283
25647,LOF,0.3303930174393355,0.3342498105487155,0.3353571720119489
25648,GOF,0.3253961814532903,0.3389353378320611,0.3356684807146485
25649,GOF,0.3255369920771763,0.33736570667835764,0.3370973012444661
25650,GOF,0.3298519401277297,0.33727449607667126,0.332873563795599
25651,LOF,0.3296927074205667,0.3343695517040824,0.33593774087535094
25652,GOF,0.32788069812725296,0.3361975256117715,0.3359217762609754
25653,GOF,0.3298928251872764,0.33586333800734414,0.3342438368053794
25654,LOF,0.3259758066147404,0.33671540617639034,0.3373087872088693
25655,GOF,0.3303646426731561,0.33665648983825774,0.33297886748858607
25656,LOF,0.33467682686820477,0.32785402689560816,0.33746914623618707
25657,LOF,0.33392457228244493,0.32872207874322235,0.3373533489743328
25658,Neutral,0.3361887194979189,0.3283630559001655,0.3354482246019156
25659,LOF,0.33433961323853784,0.32935990814864685,0.33630047861281537
25660,LOF,0.32868945642670994,0.33442684023948777,0.33688370333380224
25661,LOF,0.33068861645035846,0.332328723902367,0.3369826596472745
25662,LOF,0.3310953123006618,0.33185066433829896,0.33705402336103923
25663,LOF,0.3310953123006618,0.33185066433829896,0.33705402336103923
25664,LOF,0.3330752458303148,0.3324793471106883,0.3344454070589969
25665,LOF,0.3302482963538626,0.332213874309512,0.33753782933662546
25666,LOF,0.33385373691416115,0.3305292871348687,0.3356169759509701
25667,LOF,0.330170597259336,0.3333315560052599,0.33649784673540406
25668,LOF,0.3312099569700651,0.3320929823613683,0.33669706066856653
25669,LOF,0.3306561425073222,0.33226944217482,0.33707441531785776
25670,LOF,0.3330175739311667,0.33063505592721676,0.3363473701416166
25671,LOF,0.3305740493520093,0.33208613051013613,0.3373398201378545
25672,LOF,0.32889931356072744,0.3334024614796778,0.3376982249595948
25673,LOF,0.3326765772635947,0.3305339817039263,0.3367894410324791
25674,LOF,0.33222218597699227,0.33070477686852123,0.3370730371544865
25675,LOF,0.33077176597171876,0.33266569057440637,0.3365625434538748
25676,LOF,0.3292668313405756,0.33351881825794355,0.3372143504014808
25677,LOF,0.32950953161184715,0.3337833920001251,0.33670707638802777
25678,LOF,0.3303208494997409,0.333566401945556,0.3361127485547031
25679,LOF,0.3328125704257919,0.3313016890165338,0.3358857405576744
25680,LOF,0.3300621891335289,0.3336068998786414,0.3363309109878296
25681,LOF,0.3304566315841676,0.3333554090795953,0.3361879593362371
25682,LOF,0.3313717527375672,0.3321730197503109,0.3364552275121219
25683,LOF,0.3341896490907928,0.3296355424373794,0.3361748084718278
25684,LOF,0.33035129343053854,0.3326931360278135,0.3369555705416479
25685,LOF,0.3358659673560704,0.32467400051234885,0.3394600321315808
25686,LOF,0.33113061165525504,0.3285180123878117,0.3403513759569333
25687,LOF,0.33259559691034063,0.3285772971971375,0.33882710589252185
25688,Neutral,0.3385133193620817,0.3262962085007024,0.3351904721372159
25689,Neutral,0.3383188916753973,0.32585116523128294,0.3358299430933197
25690,Neutral,0.34156071556076356,0.3232016672045302,0.33523761723470624
25691,Neutral,0.3404177361240445,0.3253208860171869,0.3342613778587686
25692,Neutral,0.34093715389350787,0.3197933820410231,0.33926946406546904
25693,GOF,0.3304511976825563,0.33590723192583355,0.3336415703916101
25694,LOF,0.3379527717865873,0.32302728925837226,0.33901993895504046
25695,Neutral,0.3385277539373218,0.3232083424759072,0.33826390358677105
25696,LOF,0.3358662568256314,0.32435511958654595,0.33977862358782257
25697,LOF,0.33505133092312006,0.3296639427177292,0.3352847263591507
25698,LOF,0.33235948360033574,0.3328236367996136,0.3348168796000507
25699,LOF,0.33653679824094607,0.3265818282827322,0.33688137347632174
25700,LOF,0.33121711352776717,0.3301066857729256,0.33867620069930726
25701,LOF,0.33152870703031534,0.3334827577150382,0.3349885352546464
25702,GOF,0.3311643590192046,0.33706335138429605,0.33177228959649935
25703,LOF,0.3284743194410535,0.33535774463591844,0.336167935923028
25704,GOF,0.32971116795381966,0.3352913746016042,0.33499745744457604
25705,LOF,0.3321186975492962,0.3329238843371379,0.3349574181135659
25706,GOF,0.33193601586062804,0.3350923208699596,0.3329716632694124
25707,GOF,0.3302048814010418,0.33514135941578327,0.33465375918317497
25708,GOF,0.32828254341184,0.33619119662096336,0.33552625996719665
25709,LOF,0.33150283748887843,0.3323342880847752,0.3361628744263464
25710,LOF,0.32863527344046484,0.3347517083398884,0.3366130182196468
25711,LOF,0.33060459319380553,0.3342310183243195,0.3351643884818749
25712,LOF,0.3308835639052056,0.3331241488569418,0.33599228723785246
25713,LOF,0.3309609060713742,0.3336836825265191,0.3353554114021067
25714,LOF,0.33152276032903255,0.33295767561768946,0.33551956405327793
25715,LOF,0.3303215789809526,0.33378971766856763,0.33588870335047977
25716,LOF,0.32924642934851794,0.33327282801506,0.337480742636422
25717,LOF,0.33186569646829456,0.33126352527134884,0.33687077826035655
25718,LOF,0.33183748986855627,0.33197901364440124,0.33618349648704243
25719,LOF,0.3306965377510755,0.33291369607992743,0.33638976616899713
25720,LOF,0.33094155982511997,0.3330594820140017,0.3359989581608784
25721,LOF,0.330681202662781,0.33294460439121715,0.3363741929460018
25722,LOF,0.33007888664303475,0.33352575128791934,0.33639536206904597
25723,LOF,0.33116493511949674,0.3326989586819127,0.33613610619859063
25724,LOF,0.331511139727922,0.3323011937105749,0.33618766656150306
25725,LOF,0.3303019852521918,0.33316503147962256,0.33653298326818576
25726,GOF,0.32983665401201545,0.33547934929825646,0.33468399668972815
25727,LOF,0.33007888664303475,0.33352575128791934,0.33639536206904597
25728,LOF,0.3303019852521918,0.33316503147962256,0.33653298326818576
25729,LOF,0.3297234909824649,0.3340727952407076,0.33620371377682745
25730,LOF,0.3308553596147689,0.332988250104591,0.3361563902806401
25731,LOF,0.33191993644611967,0.3317488162733797,0.3363312472805006
25732,LOF,0.3306320231810948,0.33334891557343704,0.33601906124546826
25733,LOF,0.3301290544458847,0.3331161197955921,0.3367548257585232
25734,LOF,0.3288704291650708,0.3339252748952971,0.3372042959396321
25735,LOF,0.3310172356460275,0.3324667418598262,0.33651602249414636
25736,LOF,0.3304147824462899,0.3330475333266938,0.3365376842270163
25737,GOF,0.33103353275729097,0.33475662028123465,0.33420984696147443
25738,LOF,0.33065783611803823,0.3333112365077323,0.33603092737422957
25739,LOF,0.3315212789882548,0.33284452074097004,0.3356342002707752
25740,LOF,0.33105263874859686,0.3330596148128106,0.33588774643859254
25741,LOF,0.33065783611803823,0.3333112365077323,0.33603092737422957
25742,LOF,0.3322549902145538,0.33222790451255085,0.33551710527289536
25743,LOF,0.3300205954611866,0.33373781123879653,0.3362415933000169
25744,GOF,0.3328500059567468,0.3356708466561044,0.3314791473871488
25745,LOF,0.33084323229087664,0.33283303247575435,0.33632373523336906
25746,LOF,0.3271937730604809,0.33565756294090093,0.3371486639986182
25747,LOF,0.3305425466844579,0.33334964714839727,0.3361078061671448
25748,LOF,0.3327669454482207,0.33283644653478633,0.33439660801699306
25749,LOF,0.3291776113010811,0.3338857135654124,0.33693667513350645
25750,LOF,0.3310954725332721,0.33194562071614087,0.336958906750587
25751,LOF,0.3318022196907024,0.3334362042349798,0.33476157607431783
25752,GOF,0.3279348742775689,0.3398320328715327,0.33223309285089847
25753,GOF,0.3279073166665159,0.33756491384969867,0.33452776948378554
25754,GOF,0.32674951332232727,0.341296760523832,0.3319537261538408
25755,GOF,0.3283200511514136,0.3368917779798085,0.33478817086877793
25756,GOF,0.3285309620294403,0.33680909173004386,0.33465994624051576
25757,GOF,0.3284335892113287,0.3392337065029062,0.33233270428576506
25758,GOF,0.32804460760346016,0.3394255455514542,0.33252984684508563
25759,GOF,0.32652044692122933,0.3398582993831313,0.3336212536956394
25760,GOF,0.32880483163640606,0.33616794618708734,0.3350272221765067
25761,GOF,0.33045117164541965,0.33926263301558085,0.33028619533899956
25762,GOF,0.32795068986062476,0.3370689899033256,0.33498032023604973
25763,GOF,0.3252282354112141,0.33828402348484266,0.3364877411039433
25764,GOF,0.3287095417233012,0.3387487783892193,0.3325416798874794
25765,GOF,0.3277279879839437,0.3386149338745143,0.33365707814154205
25766,GOF,0.3279003783010883,0.3400604376120311,0.33203918408688055
25767,GOF,0.3325233157479137,0.3352059140498058,0.3322707702022804
25768,LOF,0.33191337630104356,0.33282996424928907,0.3352566594496673
25769,LOF,0.3311788126329211,0.33292651655544114,0.3358946708116377
25770,LOF,0.3339465210842901,0.3313363978433308,0.33471708107237913
25771,LOF,0.3346491741755311,0.3300447759070378,0.3353060499174312
25772,LOF,0.33064073166468044,0.3329775681159343,0.3363817002193853
25773,LOF,0.33333065728615896,0.331595362509691,0.3350739802041501
25774,LOF,0.32948041064456396,0.33417345131562454,0.33634613803981156
25775,LOF,0.33114564870366775,0.3325145542915292,0.33633979700480315
25776,LOF,0.3312879202746316,0.3323237582423306,0.3363883214830377
25777,LOF,0.334524676498293,0.33081298050977326,0.3346623429919337
25778,LOF,0.33095531686390683,0.3332871745796323,0.33575750855646086
25779,GOF,0.333600715016257,0.33513563220458503,0.331263652779158
25780,GOF,0.3320915924473671,0.3357482694332884,0.33216013811934453
25781,GOF,0.33058513890711416,0.3355311660028936,0.33388369508999227
25782,GOF,0.3305493490577283,0.3370568637456131,0.3323937871966585
25783,GOF,0.3291949253450313,0.33769499048009416,0.3331100841748744
25784,GOF,0.33357722159792547,0.33595046254461974,0.3304723158574549
25785,GOF,0.3323041159900145,0.33449499761228857,0.3332008863976969
25786,GOF,0.32928268762653257,0.3361393801712016,0.33457793220226584
25787,Neutral,0.3339863764651229,0.3334355099693906,0.33257811356548656
25788,LOF,0.33100622127929846,0.3314494249995845,0.3375443537211171
25789,LOF,0.3325085192398921,0.33159144302983273,0.33590003773027516
25790,GOF,0.33203457501933453,0.33643827381081304,0.33152715116985254
25791,GOF,0.3310130229507903,0.3346826192741106,0.33430435777509904
25792,LOF,0.3322370022945635,0.3337173907897933,0.3340456069156433
25793,Neutral,0.33434688824183806,0.3325597582219116,0.33309335353625036
25794,LOF,0.3320153194287004,0.33271785508664975,0.33526682548464987
25795,GOF,0.330893110289589,0.33517117850639744,0.33393571120401344
25796,LOF,0.3339220629794013,0.33141845780411755,0.33465947921648115
25797,LOF,0.3305320173174549,0.33300714340018794,0.3364608392823572
25798,LOF,0.32950345659248,0.3333838848184752,0.3371126585890447
25799,LOF,0.32798920496652284,0.3354090724515502,0.3366017225819269
25800,LOF,0.3289390934689866,0.3352750891824451,0.33578581734856827
25801,GOF,0.3328794772285274,0.3336113836241956,0.33350913914727703
25802,LOF,0.3315857563164938,0.3328788622480992,0.33553538143540695
25803,LOF,0.3303527493931894,0.3333133225800034,0.3363339280268072
25804,LOF,0.3316686725275111,0.3324775910419266,0.3358537364305624
25805,LOF,0.3315282162660205,0.3327537315459089,0.33571805218807055
25806,LOF,0.33111347160699256,0.332495874355475,0.3363906540375324
25807,LOF,0.330426363597926,0.3333628862723149,0.33621075012975904
25808,LOF,0.3309016864967405,0.3340536650680864,0.3350446484351731
25809,LOF,0.330514994360108,0.3331082297321678,0.3363767759077242
25810,LOF,0.33006225666903527,0.33327904358171473,0.33665869974924995
25811,LOF,0.3337644091327639,0.3319612355548115,0.3342743553124246
25812,LOF,0.3283557041903035,0.33423067401959144,0.337413621790105
25813,Neutral,0.3346381490759539,0.3311187129115836,0.33424313801246247
25814,LOF,0.3309122932627592,0.3330160044126504,0.33607170232459027
25815,LOF,0.33235364842394816,0.3326378690416719,0.33500848253438
25816,LOF,0.3300718651566139,0.3341649745212056,0.3357631603221805
25817,Neutral,0.33365821566507614,0.3333065764317077,0.33303520790321617
25818,LOF,0.32721865083637297,0.3361038126316537,0.3366775365319733
25819,LOF,0.3341715574903374,0.33119297673097725,0.3346354657786853
25820,LOF,0.3312948396627312,0.33312797044100445,0.33557718989626434
25821,LOF,0.3308281136526232,0.33333473069027125,0.3358371556571054
25822,LOF,0.3331790674544109,0.331638431308451,0.3351825012371381
25823,LOF,0.3290275485142414,0.33358140259551483,0.33739104889024385
25824,LOF,0.3295187443281062,0.33277570190489403,0.3377055537669998
25825,LOF,0.3287764886312981,0.3333543943033944,0.3378691170653074
25826,LOF,0.32744841773651556,0.33386533420091175,0.33868624806257275
25827,GOF,0.32852882479421797,0.33585105594497694,0.33562011926080515
25828,GOF,0.3268963064653785,0.3369801419604047,0.33612355157421675
25829,GOF,0.3248511167842674,0.33789965496364655,0.3372492282520861
25830,LOF,0.33184814395502515,0.33185546821088463,0.33629638783409027
25831,GOF,0.33185276445491757,0.3343217013534111,0.3338255341916714
25832,LOF,0.3307485064009881,0.33352925379335435,0.33572223980565763
25833,LOF,0.33208297150626037,0.33301181832783455,0.3349052101659051
25834,LOF,0.3307485064009881,0.33352925379335435,0.33572223980565763
25835,LOF,0.3315184180209191,0.33341143057711126,0.33507015140196966
25836,LOF,0.33162922369325687,0.33318372575651994,0.3351870505502232
25837,LOF,0.33025355187352984,0.3328661736956611,0.33688027443080903
25838,LOF,0.33200925224183053,0.332962571598169,0.3350281761600005
25839,LOF,0.3332754529768754,0.33239542865661165,0.3343291183665129
25840,LOF,0.33143478607015897,0.33227893846123163,0.33628627546860934
25841,LOF,0.33251882402631094,0.331506214670828,0.335974961302861
25842,LOF,0.33247336993352744,0.33216531551943873,0.33536131454703383
25843,LOF,0.3319077571935941,0.33280984953451914,0.3352823932718868
25844,LOF,0.3307811140391841,0.33322385964612355,0.33599502631469236
25845,LOF,0.3273488719360867,0.33478101578041286,0.33787011228350033
25846,GOF,0.33017299503249165,0.33555695772329147,0.3342700472442169
25847,GOF,0.33215842969915427,0.33419122642913085,0.3336503438717148
25848,LOF,0.32935983145590875,0.33467294692958327,0.3359672216145079
25849,LOF,0.3284256593603791,0.33472866982272287,0.3368456708168981
25850,GOF,0.3283062505082871,0.33608178624611074,0.3356119632456021
25851,LOF,0.3275081781024915,0.3355684922026615,0.336923329694847
25852,LOF,0.33069903167591014,0.33344446942007855,0.33585649890401126
25853,LOF,0.3331501170714326,0.33323935408622096,0.3336105288423465
25854,LOF,0.33105095228420084,0.3324664163227993,0.3364826313929998
25855,LOF,0.3281137522549875,0.3335978063047964,0.3382884414402162
25856,LOF,0.33315201010327283,0.33085629416790013,0.335991695728827
25857,LOF,0.33123295562966254,0.33198844940731304,0.33677859496302437
25858,LOF,0.33033926093832117,0.33340919317409107,0.3362515458875877
25859,LOF,0.327320727977856,0.33482829457116337,0.33785097745098064
25860,Neutral,0.3345085481904316,0.3311095114851252,0.3343819403244432
25861,Neutral,0.3344914630989104,0.33200258533367616,0.33350595156741336
25862,LOF,0.33139236893271723,0.3334347501397971,0.3351728809274857
25863,LOF,0.3308205276841751,0.33372529144117663,0.3354541808746483
25864,LOF,0.33174459754623864,0.333356870838194,0.3348985316155674
25865,LOF,0.3300038958197495,0.33414534541033303,0.33585075876991743
25866,LOF,0.3305671405547715,0.3337461361187901,0.3356867233264384
25867,LOF,0.3320369859383786,0.3336856155834651,0.3342773984781563
25868,LOF,0.3303671803766577,0.33319737718646397,0.33643544243687834
25869,Neutral,0.33576049918673306,0.3310465574570548,0.3331929433562121
25870,LOF,0.33249617809660775,0.3312023496854956,0.3363014722178966
25871,LOF,0.33198151150366106,0.33321056797427845,0.3348079205220605
25872,LOF,0.33306967892713685,0.3321678593052918,0.3347624617675714
25873,LOF,0.3322481396481487,0.33159966857584755,0.3361521917760038
25874,LOF,0.33075100651067885,0.33174994365021837,0.33749904983910284
25875,LOF,0.33180613936799824,0.3305512479227174,0.33764261270928436
25876,LOF,0.3341931378712005,0.32811662287520643,0.33769023925359315
25877,LOF,0.33378771844331223,0.33080642793964,0.33540585361704783
25878,LOF,0.3328429591073749,0.33149597540218284,0.3356610654904423
25879,LOF,0.3317096036714596,0.33150231083892534,0.33678808548961503
25880,LOF,0.33491327839089846,0.3279045628180323,0.3371821587910692
25881,Neutral,0.33478192616782065,0.3308930319932261,0.3343250418389533
25882,LOF,0.3361818094734798,0.32499388386138384,0.33882430666513647
25883,LOF,0.33295919073915325,0.3307869937433137,0.3362538155175329
25884,LOF,0.33492472983045896,0.3271840777490558,0.3378911924204853
25885,LOF,0.33621984967075885,0.32609258143134956,0.33768756889789153
25886,LOF,0.33585586177996996,0.3281390707316961,0.33600506748833403
25887,LOF,0.3337262988327091,0.3304927637256046,0.33578093744168636
25888,LOF,0.3281011630999519,0.33394823924630707,0.33795059765374097
25889,LOF,0.3347403165665355,0.3282570373018339,0.33700264613163056
25890,LOF,0.32999930196921873,0.33351566746532435,0.336485030565457
25891,LOF,0.3323954110671179,0.33134687023429277,0.3362577186985893
25892,LOF,0.330679153022874,0.3310335131938455,0.33828733378328046
25893,Neutral,0.3361301579556233,0.32826265589391307,0.33560718615046364
25894,LOF,0.3331672685992414,0.32839499874740197,0.33843773265335675
25895,LOF,0.33305959702631244,0.3305952389195982,0.3363451640540893
25896,LOF,0.332406607039695,0.3289959767416718,0.3385974162186332
25897,LOF,0.33512563009926094,0.32887297258035275,0.3360013973203863
25898,Neutral,0.33839198269392384,0.3257848744100365,0.3358231428960396
25899,LOF,0.33571265197736055,0.3268828861688401,0.33740446185379935
25900,Neutral,0.3382734998556831,0.32515724224579645,0.3365692578985205
25901,LOF,0.3340740299469604,0.32719897542713916,0.33872699462590045
25902,LOF,0.33376817903340306,0.3278157561707596,0.3384160647958374
25903,LOF,0.33412185202399064,0.33015002239579844,0.33572812558021087
25904,LOF,0.33504721228625184,0.32795823686641357,0.33699455084733465
25905,GOF,0.3294858893608731,0.33533157091400356,0.33518253972512335
25906,LOF,0.33026799105311205,0.3322590986375296,0.3374729103093583
25907,LOF,0.32681311640187893,0.33598357120747996,0.3372033123906411
25908,GOF,0.3264035424087175,0.3372251104559262,0.33637134713535627
25909,LOF,0.32986713184739436,0.33350507631725473,0.3366277918353509
25910,LOF,0.3317004993235959,0.3324071951954437,0.33589230548096044
25911,LOF,0.33603838828305865,0.3262562970998226,0.33770531461711867
25912,LOF,0.33477020156729437,0.32761545363484373,0.33761434479786184
25913,LOF,0.3364251987475911,0.3262231061683754,0.33735169508403345
25914,LOF,0.33258641967671837,0.33052291430559055,0.336890666017691
25915,Neutral,0.3358141810269333,0.3299592372085277,0.334226581764539
25916,LOF,0.3309845667616452,0.3335476355806415,0.3354677976577134
25917,LOF,0.33170372587487984,0.33060663553375275,0.3376896385913674
25918,LOF,0.33244827973304947,0.32966035095796015,0.33789136930899033
25919,LOF,0.33244827973304947,0.32966035095796015,0.33789136930899033
25920,LOF,0.331857151083081,0.3336677155867321,0.33447513333018697
25921,LOF,0.3320020271856468,0.328312806449245,0.3396851663651083
25922,LOF,0.3338270120284307,0.3264682529445084,0.33970473502706083
25923,Neutral,0.33696766302286246,0.32607066674420515,0.3369616702329324
25924,LOF,0.33413670987750516,0.32715726409857865,0.33870602602391625
25925,LOF,0.33310330728724863,0.3275876827367072,0.3393090099760442
25926,LOF,0.3342571228317807,0.32680050450555664,0.3389423726626627
25927,LOF,0.33418665146566284,0.32966395624042755,0.33614939229390955
25928,LOF,0.33256182340448176,0.3277888147787364,0.33964936181678185
25929,Neutral,0.33696766302286246,0.32607066674420515,0.3369616702329324
25930,LOF,0.33549159633842734,0.3269504711463575,0.3375579325152151
25931,LOF,0.334281798854124,0.32612298353745484,0.3395952176084211
25932,LOF,0.3331347298217458,0.3276479457204001,0.3392173244578541
25933,LOF,0.33551125451612673,0.32498385518196465,0.33950489030190867
25934,LOF,0.3339528199090924,0.32623400834783245,0.33981317174307507
25935,LOF,0.33290344171573366,0.3279812279405725,0.33911533034369384
25936,LOF,0.335173516959785,0.3256658935981548,0.3391605894420603
25937,LOF,0.3328672527774914,0.327366115890367,0.3397666313321415
25938,LOF,0.3328231546662548,0.3283799710620217,0.33879687427172356
25939,LOF,0.3352737161491041,0.32619331116912215,0.33853297268177374
25940,GOF,0.3258404181444328,0.3394317032494378,0.3347278786061294
25941,LOF,0.3335259892317459,0.33078247775049735,0.3356915330177567
25942,LOF,0.3300108668591209,0.33224667148455295,0.33774246165632615
25943,LOF,0.33390935043117126,0.3317015901602687,0.3343890594085601
25944,Neutral,0.33522163270779937,0.3298404919309591,0.3349378753612415
25945,LOF,0.3323590692080454,0.33145275463018403,0.3361881761617706
25946,GOF,0.33031456834968725,0.3355594780807445,0.33412595356956826
25947,LOF,0.33504457844827573,0.3278470371045236,0.33710838444720065
25948,LOF,0.3371087651836193,0.3249447952054094,0.3379464396109712
25949,LOF,0.3315700542481602,0.33037578450014826,0.3380541612516915
25950,LOF,0.3329735144084958,0.33264836885916227,0.33437811673234197
25951,Neutral,0.3339454668286152,0.3325774852057151,0.33347704796566974
25952,LOF,0.32978751388578725,0.3351022982991343,0.3351101878150784
25953,LOF,0.3330803509776649,0.33211205232777863,0.3348075966945565
25954,Neutral,0.3345341224448334,0.331725741358262,0.3337401361969046
