ID,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25598,LOF,0.047058996691828385,0.07525040009524674,0.8776906032129249
25599,GOF,0.021022690778079684,0.5738313095840241,0.40514599963789616
25600,GOF,0.17989265913274216,0.540402529038592,0.27970481182866574
25601,LOF,0.037237321511805775,0.4261826528073493,0.5365800256808448
25602,LOF,0.033970065707925455,0.054042538768896815,0.9119873955231776
25603,LOF,0.03565463892093282,0.027844464245607433,0.9365008968334598
25604,LOF,0.037361826018428614,0.060882811104862745,0.9017553628767088
25605,LOF,0.043494175844785224,0.18653463009902432,0.7699711940561904
25606,Neutral,0.461269104635777,0.094909732334279,0.4438211630299439
25607,LOF,0.024974147196691415,0.17035694370205393,0.8046689091012547
25608,LOF,0.03675073016065483,0.07326585017537142,0.8899834196639738
25609,GOF,0.1431579143478141,0.5543683528309348,0.3024737328212511
25610,LOF,0.014820973076782299,0.028986550419609014,0.9561924765036088
25611,LOF,0.015204089301143272,0.031540987822834175,0.9532549228760224
25612,LOF,0.05351271110810381,0.03738541661803637,0.9091018722738599
25613,LOF,0.04979452851721666,0.03849058037632676,0.9117148911064565
25614,LOF,0.02184763826351012,0.028194307738650986,0.949958053997839
25615,LOF,0.045216733012296235,0.034047081071826475,0.9207361859158774
25616,LOF,0.04266731782275188,0.027894405766975706,0.9294382764102725
25617,LOF,0.04382108877137986,0.035596301695244505,0.9205826095333756
25618,LOF,0.05017057471017591,0.03408474542388293,0.9157446798659411
25619,LOF,0.015357692217129916,0.031749433530139384,0.9528928742527307
25620,LOF,0.06397572851195889,0.03834211924494762,0.8976821522430936
25621,LOF,0.051158130147854974,0.031708945350855625,0.9171329245012894
25622,LOF,0.06543714397159742,0.03137100002908486,0.9031918559993177
25623,LOF,0.07440196920017104,0.026186657393266338,0.8994113734065627
25624,LOF,0.01899024216297455,0.037254062654437724,0.9437556951825876
25625,LOF,0.06571646247613862,0.04030449802896041,0.8939790394949009
25626,LOF,0.04712434373579107,0.03461409605006974,0.9182615602141392
25627,Neutral,0.8905630875646797,0.02534090551973438,0.08409600691558569
25628,LOF,0.12792419968939697,0.07419150459301212,0.7978842957175909
25629,LOF,0.060454930775410934,0.046512583751908976,0.89303248547268
25630,LOF,0.26099570548165996,0.08683674969508855,0.6521675448232515
25631,Neutral,0.5304444054622318,0.07450213553140908,0.39505345900635924
25632,LOF,0.026622179128339033,0.06384640618527396,0.9095314146863869
25633,LOF,0.20949081010515755,0.03137174869582178,0.7591374411990207
25634,LOF,0.03427054527840352,0.08053784372624624,0.8851916109953504
25635,LOF,0.035749266850890096,0.04642571279835022,0.9178250203507596
25636,GOF,0.03872945781825639,0.4896864954392493,0.4715840467424945
25637,LOF,0.08893152666964171,0.40435850929749445,0.5067099640328638
25638,LOF,0.053277246801294864,0.24294346702522457,0.7037792861734805
25639,LOF,0.03886100209109307,0.2905627845408849,0.6705762133680221
25640,Neutral,0.8079383635330518,0.14703344924277606,0.0450281872241721
25641,LOF,0.055016184850220945,0.4412251596841488,0.5037586554656303
25642,LOF,0.047955856551061105,0.14698281341146932,0.8050613300374696
25643,LOF,0.20352505510957966,0.15455626136574152,0.6419186835246787
25644,LOF,0.02210546333163119,0.4869552000347966,0.4909393366335723
25645,LOF,0.019911652323017268,0.4317980507241873,0.5482902969527954
25646,LOF,0.052148526945334915,0.34740120417917725,0.6004502688754878
25647,LOF,0.022818136855037304,0.2589391211110312,0.7182427420339315
25648,LOF,0.02959270885027046,0.2469711809709142,0.7234361101788154
25649,LOF,0.0154328915105032,0.2409256903627444,0.7436414181267524
25650,LOF,0.05487034115105043,0.3988470957945203,0.5462825630544293
25651,LOF,0.01672795365836543,0.26471565217066856,0.7185563941709661
25652,LOF,0.030576970318635516,0.2796971277735722,0.6897259019077924
25653,LOF,0.07856372995018242,0.4013418707537403,0.5200943992960773
25654,LOF,0.02373004255058718,0.21369073197247085,0.7625792254769419
25655,GOF,0.2381190632716228,0.38114708970746813,0.380733847020909
25656,LOF,0.2861437814543845,0.04593952550954139,0.6679166930360741
25657,LOF,0.07339593285011387,0.05206791554394431,0.8745361516059419
25658,LOF,0.3782515140923167,0.052755020058978204,0.5689934658487051
25659,Neutral,0.5249769938433353,0.07989190230333035,0.39513110385333433
25660,LOF,0.02487414253790297,0.08059427862662502,0.894531578835472
25661,LOF,0.09003359166288326,0.05973713133250116,0.8502292770046156
25662,LOF,0.03782156342776887,0.024392954565096804,0.9377854820071343
25663,LOF,0.04689505937291285,0.03463845630117609,0.918466484325911
25664,LOF,0.15082366253397203,0.04611756231242672,0.8030587751536012
25665,LOF,0.0557429241062522,0.029213803035186753,0.915043272858561
25666,LOF,0.10095918885419515,0.0625281396363209,0.8365126715094839
25667,LOF,0.07388902751788134,0.036229835085945836,0.8898811373961728
25668,LOF,0.046245991264498895,0.03730869636949033,0.9164453123660108
25669,LOF,0.04265855215523207,0.0441414019597976,0.9132000458849703
25670,LOF,0.14527135802764615,0.04540728497296852,0.8093213569993855
25671,LOF,0.0864834276287447,0.03193909848163235,0.8815774738896229
25672,LOF,0.056820176315120985,0.037167714015117106,0.906012109669762
25673,LOF,0.08280839179408962,0.04197970918653174,0.8752118990193787
25674,LOF,0.07039868005526402,0.05099526824195846,0.8786060517027775
25675,LOF,0.11944432550296304,0.046942182164064865,0.8336134923329721
25676,LOF,0.017210070810817383,0.05026731586832419,0.9325226133208584
25677,LOF,0.02578288961823761,0.06523164321633274,0.9089854671654296
25678,LOF,0.18403139825159445,0.05675644257252464,0.7592121591758809
25679,LOF,0.13489344764671748,0.0738393666920564,0.7912671856612261
25680,LOF,0.02921101093708074,0.1049821459117613,0.865806843151158
25681,LOF,0.04756579644026315,0.09602489584973586,0.856409307710001
25682,LOF,0.14513812262879813,0.06393240277195729,0.7909294745992447
25683,LOF,0.11901067349971654,0.07828492651252193,0.8027043999877616
25684,LOF,0.041713402200908106,0.06701297788746947,0.8912736199116224
25685,LOF,0.12744937897770847,0.05057439960817486,0.8219762214141166
25686,LOF,0.07316007360905045,0.08554942422345195,0.8412905021674977
25687,LOF,0.10720130925854383,0.0799053582578543,0.812893332483602
25688,LOF,0.2998439959186028,0.03712290586197517,0.663033098219422
25689,LOF,0.2324566322300335,0.049954958400097206,0.7175884093698692
25690,LOF,0.3516462839721225,0.03680545156674195,0.6115482644611355
25691,Neutral,0.6810147474053718,0.03723788120927968,0.2817473713853485
25692,LOF,0.30560562564988203,0.010639373959974566,0.6837550003901435
25693,LOF,0.04428707277828791,0.4415877509128314,0.5141251763088805
25694,LOF,0.13287795568537303,0.021154648210286377,0.8459673961043406
25695,LOF,0.12395705713964111,0.0162445179470428,0.8597984249133162
25696,LOF,0.12109770546042731,0.010102923618731299,0.8687993709208415
25697,LOF,0.11427540568857009,0.02746421959206168,0.8582603747193681
25698,LOF,0.35798312155733736,0.23818947118150802,0.4038274072611547
25699,LOF,0.42183759922534075,0.03563717796525886,0.5425252228094004
25700,LOF,0.05480839293299054,0.009952997622164353,0.9352386094448452
25701,LOF,0.16055929533996874,0.06126325223412948,0.7781774524259018
25702,GOF,0.1771143595309919,0.526559697233294,0.29632594323571415
25703,LOF,0.016056220430180825,0.14950873041918203,0.8344350491506372
25704,LOF,0.047936351017895035,0.11793330338762419,0.8341303455944808
25705,LOF,0.05816861995312942,0.18898663572643265,0.7528447443204379
25706,LOF,0.10006266219679832,0.37441224291042585,0.5255250948927758
25707,LOF,0.09141988093023992,0.28596275747848127,0.6226173615912788
25708,LOF,0.02950667200565793,0.26973602319213374,0.7007573048022083
25709,LOF,0.051847706455391974,0.04192762604460142,0.9062246675000067
25710,LOF,0.011891761056417734,0.13166491585645695,0.8564433230871253
25711,LOF,0.018064202308913233,0.09366194276747707,0.8882738549236097
25712,LOF,0.012694084916836221,0.18045488063807602,0.8068510344450877
25713,LOF,0.017929633400092435,0.0774342775595964,0.9046360890403111
25714,LOF,0.06594726024564501,0.07825765101551983,0.8557950887388351
25715,LOF,0.010052847605979782,0.13448065055567016,0.85546650183835
25716,LOF,0.013784276516934679,0.11605191002325453,0.8701638134598109
25717,LOF,0.012446538976421298,0.07625677103859325,0.9112966899849856
25718,LOF,0.011358229768318264,0.10208009230780547,0.8865616779238762
25719,LOF,0.016903004839331895,0.07737016394847447,0.9057268312121936
25720,LOF,0.01990327752715942,0.07303745396335437,0.9070592685094861
25721,LOF,0.014710490346090644,0.10669717181576956,0.8785923378381397
25722,LOF,0.012453450446466886,0.12413113920193829,0.8634154103515949
25723,LOF,0.020799494899454554,0.046726812815266305,0.9324736922852792
25724,LOF,0.022628283829347305,0.08130015567781501,0.8960715604928376
25725,LOF,0.010978978648477015,0.06891829757912905,0.9201027237723939
25726,LOF,0.013524691872715298,0.09761488082797921,0.8888604272993056
25727,LOF,0.012667192178547532,0.07967626824752641,0.9076565395739261
25728,LOF,0.009363652488028295,0.1050408273278488,0.8855955201841228
25729,LOF,0.009694523162668835,0.10661562940144623,0.8836898474358849
25730,LOF,0.012933156335091027,0.08091338256559925,0.9061534610993097
25731,LOF,0.019665846089490558,0.1134929309462577,0.8668412229642518
25732,LOF,0.013857263480062249,0.08406175215863418,0.9020809843613036
25733,LOF,0.01479170848356154,0.07224597318090431,0.9129623183355341
25734,LOF,0.01324385013869941,0.13012980590580234,0.8566263439554982
25735,LOF,0.01276324770627072,0.07707024371093232,0.9101665085827969
25736,LOF,0.013299678793322877,0.10965378243294767,0.8770465387737295
25737,LOF,0.0202389551371341,0.07854906487706191,0.9012119799858039
25738,LOF,0.01294891934112252,0.1111890695239359,0.8758620111349416
25739,LOF,0.019091012611330078,0.08349930859917648,0.8974096787894934
25740,LOF,0.025619321163677836,0.0929428025989417,0.8814378762373805
25741,LOF,0.014348857362272536,0.10138292756166656,0.8842682150760609
25742,LOF,0.10430682602590395,0.08000127334641098,0.8156919006276849
25743,LOF,0.03349637973466292,0.03050684573951803,0.935996774525819
25744,Neutral,0.5438105872638973,0.239405844471383,0.21678356826471978
25745,LOF,0.08237385544343373,0.06091077872428861,0.8567153658322777
25746,LOF,0.04261554441374461,0.07052776120440295,0.8868566943818523
25747,LOF,0.023120489187591062,0.04131489939575379,0.9355646114166553
25748,LOF,0.12300130114656882,0.05096752886741834,0.8260311699860129
25749,LOF,0.02641293914913713,0.07073769495007154,0.9028493659007913
25750,LOF,0.09014227455109398,0.07623230808366023,0.8336254173652458
25751,LOF,0.09386772969960312,0.05579951728055426,0.8503327530198427
25752,GOF,0.09482215773147265,0.6701031558858094,0.23507468638271797
25753,LOF,0.021179402950004412,0.2590773269781809,0.7197432700718147
25754,GOF,0.010091635855106081,0.7655607595069354,0.2243476046379586
25755,LOF,0.024944829119717234,0.36953607557859885,0.6055190953016839
25756,LOF,0.04199228564271779,0.336824130186709,0.6211835841705733
25757,GOF,0.01366876274412553,0.8365762407873113,0.1497549964685633
25758,GOF,0.028173669660181585,0.804121875005452,0.16770445533436648
25759,GOF,0.01166394906783256,0.5456760110467039,0.4426600398854636
25760,LOF,0.012767756515709947,0.2284744351704176,0.7587578083138724
25761,GOF,0.2621095955113367,0.6203372475683638,0.11755315692029943
25762,LOF,0.037139068935229606,0.22988116026623845,0.7329797707985319
25763,LOF,0.013968258149293042,0.1962973021601424,0.7897344396905644
25764,GOF,0.07778076070535944,0.6261483782269546,0.2960708610676859
25765,GOF,0.04156171878725489,0.7549037642431657,0.2035345169695795
25766,GOF,0.056097821778738316,0.782774711148266,0.16112746707299563
25767,GOF,0.2007967759615671,0.4371296554489667,0.3620735685894661
25768,LOF,0.08044237725504237,0.06915661632879144,0.8504010064161662
25769,LOF,0.05857504863586839,0.06785338912888529,0.8735715622352462
25770,LOF,0.25736134669630784,0.07958816057638857,0.6630504927273037
25771,LOF,0.03815025261514351,0.048985499288495125,0.9128642480963615
25772,LOF,0.015596911414672426,0.034678920276600765,0.9497241683087269
25773,LOF,0.043496247158146255,0.08242077873298444,0.8740829741088693
25774,LOF,0.027204709055653458,0.06795166519756653,0.90484362574678
25775,LOF,0.04199925857680666,0.05013737027377319,0.9078633711494202
25776,LOF,0.06462381919559972,0.026676176770098384,0.9087000040343018
25777,LOF,0.32334059087837047,0.046781888790724466,0.6298775203309049
25778,LOF,0.05415072452314457,0.05317728271575326,0.8926719927611022
25779,GOF,0.38815634072884986,0.5659562544197368,0.04588740485141328
25780,GOF,0.31116697611934724,0.6116193531412893,0.07721367073936343
25781,GOF,0.14318568719512959,0.7418141980588208,0.11500011474604975
25782,GOF,0.1921982768196665,0.7326227896582256,0.07517893352210801
25783,GOF,0.028724663328342913,0.629763261678436,0.3415120749932211
25784,Neutral,0.4871334905157964,0.47268676034802376,0.040179749136179756
25785,GOF,0.3616119538340459,0.5970057660739778,0.04138228009197635
25786,GOF,0.024542826840861228,0.7653704916255865,0.21008668153355234
25787,Neutral,0.643999920831409,0.33160735531291535,0.024392723855675678
25788,LOF,0.04533603829354575,0.10335405979883476,0.8513099019076196
25789,GOF,0.20349850769665284,0.6596535381963317,0.1368479541070155
25790,GOF,0.19964846339771528,0.7003452554125384,0.10000628118974628
25791,GOF,0.13013815832639639,0.6852826152878675,0.184579226385736
25792,GOF,0.3141759796464715,0.5524027249975915,0.133421295355937
25793,GOF,0.2694767082167622,0.5466844298537692,0.18383886192946863
25794,GOF,0.32138028412301656,0.5067937344746392,0.17182598140234417
25795,GOF,0.07662162813912805,0.683897788511701,0.23948058334917102
25796,Neutral,0.5568842691451891,0.3690064136345699,0.074109317220241
25797,GOF,0.09073354816297487,0.5259976811923114,0.3832687706447138
25798,LOF,0.009370191455145194,0.4825053632588961,0.5081244452859588
25799,LOF,0.00699339482820119,0.38020493430345176,0.6128016708683471
25800,GOF,0.034858249200806525,0.5676640940113457,0.39747765678784774
25801,GOF,0.1821915362239819,0.6829439776428265,0.13486448613319163
25802,GOF,0.08379827991118755,0.7080586335546414,0.2081430865341711
25803,GOF,0.038275059493669945,0.5535007850390253,0.4082241554673047
25804,LOF,0.0363885046376594,0.45165631925095306,0.5119551761113875
25805,GOF,0.11710283132565012,0.6064266390110185,0.27647052966333147
25806,GOF,0.10305465283356521,0.5919217685696054,0.3050235785968295
25807,GOF,0.021380114750762593,0.6214812556152524,0.35713862963398507
25808,GOF,0.08228376955617879,0.626455809451896,0.29126042099192506
25809,GOF,0.018070106267096476,0.5661089875648873,0.4158209061680162
25810,GOF,0.01645455362727844,0.5940295458191088,0.38951590055361285
25811,GOF,0.445130710835617,0.47200432892188515,0.08286496024249777
25812,GOF,0.02789090914005863,0.6040395732893387,0.36806951757060274
25813,Neutral,0.5062917416993832,0.39278842481930604,0.10091983348131088
25814,GOF,0.10492092781018407,0.6390348344553146,0.25604423773450136
25815,GOF,0.1870848805861885,0.6015240385603301,0.21139108085348143
25816,GOF,0.023437633597332957,0.7148652170185039,0.261697149384163
25817,GOF,0.23189679094068835,0.6318466992682236,0.13625650979108803
25818,GOF,0.051562740103625354,0.6622633076353871,0.2861739522609876
25819,GOF,0.38404514419321745,0.4718914415849202,0.14406341422186242
25820,GOF,0.18607892801972864,0.6045346416529991,0.2093864303272724
25821,GOF,0.05904600384747705,0.6586789695257304,0.2822750266267926
25822,GOF,0.2250386221825762,0.5424062169442629,0.23255516087316083
25823,GOF,0.03357521379611138,0.5210696046866938,0.44535518151719483
25824,GOF,0.09115749046346007,0.594781932060241,0.31406057747629884
25825,GOF,0.03650403194471876,0.5856111632133351,0.3778848048419462
25826,GOF,0.014510608709058206,0.5583976252698294,0.4270917660211124
25827,GOF,0.02446663382956413,0.6012025706972696,0.37433079547316633
25828,GOF,0.014142346088233755,0.538974144903635,0.4468835090081313
25829,GOF,0.005779458328777729,0.5704493651035147,0.4237711765677076
25830,LOF,0.03311836674322123,0.2715034191865025,0.6953782140702762
25831,GOF,0.21505900636253245,0.6548348486881702,0.1301061449492974
25832,GOF,0.026430426992101415,0.6955740207405687,0.27799555226732986
25833,GOF,0.09811184322220769,0.7356161085323705,0.16627204824542188
25834,GOF,0.027153176426031718,0.7062066345973604,0.26664018897660774
25835,GOF,0.05527615755606846,0.7630092533708305,0.18171458907310103
25836,GOF,0.02851174745993196,0.6571704948601509,0.3143177576799172
25837,GOF,0.024288266945318323,0.615391046541198,0.36032068651348365
25838,GOF,0.0773816769009789,0.7709536319212361,0.15166469117778494
25839,GOF,0.2650689391469747,0.5849842043337538,0.14994685651927148
25840,GOF,0.23147264387152391,0.6153949266818937,0.15313242944658237
25841,GOF,0.2281591369380414,0.6301096737784901,0.14173118928346837
25842,GOF,0.13546905650137142,0.7433306099763349,0.12120033352229355
25843,GOF,0.19842557466998045,0.7142748069105398,0.08729961841947982
25844,GOF,0.0552625628933919,0.755800825533532,0.18893661157307604
25845,GOF,0.014581651693149582,0.5354303295072241,0.4499880187996263
25846,GOF,0.11711993850807753,0.7548591691862143,0.12802089230570807
25847,GOF,0.09142615785149037,0.8022740663707496,0.1062997757777601
25848,GOF,0.03167931270931922,0.718295787782367,0.25002489950831386
25849,GOF,0.009287251092867065,0.631543916014761,0.359168832892372
25850,GOF,0.018762171386749127,0.6492850897753528,0.331952738837898
25851,GOF,0.015141941956853946,0.5462356629129526,0.4386223951301935
25852,GOF,0.1552505287291023,0.5644023933896335,0.2803470778812643
25853,GOF,0.34568296221545086,0.5690455800116472,0.08527145777290185
25854,GOF,0.021698062202608556,0.6234951487084166,0.35480678908897484
25855,GOF,0.03377474845593658,0.5413140006533986,0.42491125089066484
25856,GOF,0.22745049425331496,0.5389084941471097,0.23364101159957534
25857,GOF,0.03517794480788325,0.49033684671453487,0.4744852084775819
25858,GOF,0.020602106241347062,0.5107537336115421,0.4686441601471109
25859,LOF,0.010679282980342153,0.4916585161998422,0.49766220081981577
25860,GOF,0.3591355309052174,0.5532176026521916,0.08764686644259088
25861,GOF,0.4174753521063657,0.5055239558822282,0.07700069201140607
25862,GOF,0.07677809162931737,0.7800194362189522,0.1432024721517305
25863,GOF,0.08391140047113643,0.7805043638205712,0.1355842357082924
25864,GOF,0.19072352729239223,0.740198552614372,0.06907792009323598
25865,GOF,0.07647493700163041,0.8092047743099068,0.11432028868846265
25866,GOF,0.056438203035352755,0.7854276813141072,0.15813411565054003
25867,GOF,0.08610762225908986,0.8034100792538831,0.11048229848702713
25868,GOF,0.25448942259596274,0.6374833821479897,0.10802719525604755
25869,Neutral,0.7142012107696801,0.24165667222430798,0.044142117006012
25870,GOF,0.2749524344702894,0.4076818894647731,0.31736567606493743
25871,GOF,0.2274666546183452,0.6398143728617574,0.13271897251989742
25872,GOF,0.07506365309697673,0.6383079557540506,0.2866283911489727
25873,GOF,0.11604078570244902,0.6753816769676252,0.20857753732992582
25874,LOF,0.01411080747386233,0.10439623310685858,0.8814929594192792
25875,LOF,0.08844321181623842,0.04639737767142668,0.8651594105123349
25876,LOF,0.032967730957561184,0.03385313847490887,0.93317913056753
25877,Neutral,0.4918739809838866,0.04348628326221792,0.46463973575389556
25878,LOF,0.2345752862945266,0.10216688133832316,0.6632578323671503
25879,LOF,0.08604345814101941,0.10442448556254623,0.8095320562964343
25880,LOF,0.04107587788227024,0.01701457628943481,0.941909545828295
25881,LOF,0.15617463650151295,0.1256571021884901,0.7181682613099969
25882,LOF,0.06148394510491521,0.018030896791157495,0.9204851581039273
25883,LOF,0.06265354092602486,0.02319297556672959,0.9141534835072455
25884,LOF,0.03193770457497406,0.035430173220950344,0.9326321222040757
25885,LOF,0.05699375535425635,0.01388550948032615,0.9291207351654176
25886,LOF,0.2637874391245009,0.04133760875669722,0.6948749521188018
25887,LOF,0.14837559798130637,0.07187863684224077,0.7797457651764529
25888,LOF,0.06234815591898549,0.06518905062876866,0.8724627934522458
25889,LOF,0.038756780994861115,0.024721688517756843,0.9365215304873821
25890,LOF,0.04386504903231931,0.16813586382721504,0.7879990871404655
25891,LOF,0.03311986087277308,0.061310085927829945,0.905570053199397
25892,LOF,0.0809693084604156,0.026656081457953725,0.8923746100816308
25893,LOF,0.23395458071462785,0.02293324965292136,0.7431121696324507
25894,LOF,0.17973836278740032,0.015324010848218654,0.8049376263643809
25895,LOF,0.20310907981080337,0.025936284548250838,0.7709546356409457
25896,LOF,0.050976733689343176,0.02546911565404071,0.9235541506566161
25897,LOF,0.25486898222652493,0.016015730224113022,0.729115287549362
25898,Neutral,0.7078451541322602,0.011979339009933311,0.2801755068578065
25899,LOF,0.22446277488098806,0.02173936251135327,0.7537978626076587
25900,LOF,0.4474462892787447,0.012751410026033016,0.5398023006952223
25901,LOF,0.05275115144963528,0.013179443354703236,0.9340694051956616
25902,LOF,0.1555945732186627,0.015743601764310448,0.8286618250170269
25903,Neutral,0.5947368518069694,0.03521510423560816,0.3700480439574224
25904,LOF,0.31607789245026346,0.04523195360908618,0.6386901539406503
25905,LOF,0.024358662779883584,0.3319575780760201,0.6436837591440963
25906,LOF,0.02798262683985238,0.09412575907228041,0.8778916140878673
25907,LOF,0.013509145634904617,0.33526770290753943,0.6512231514575559
25908,LOF,0.010422537389275703,0.2703332074192455,0.7192442551914788
25909,LOF,0.011902799875696094,0.13967619703795803,0.8484210030863459
25910,LOF,0.05255573101463746,0.14348257376397142,0.803961695221391
25911,LOF,0.19276241804419553,0.02495664702361129,0.7822809349321931
25912,LOF,0.04595289416713877,0.043587046028089105,0.9104600598047722
25913,LOF,0.3478137396032361,0.02195180139030254,0.6302344590064614
25914,LOF,0.020866882938855674,0.050429740130535666,0.9287033769306087
25915,Neutral,0.5835250131832939,0.1470839078710158,0.26939107894569037
25916,LOF,0.08712226596402105,0.22336187212770547,0.6895158619082734
25917,LOF,0.06826542436805073,0.034127469818513875,0.8976071058134354
25918,LOF,0.023145012794699986,0.03204602027685631,0.9448089669284437
25919,LOF,0.020142010723095384,0.03526852320354752,0.944589466073357
25920,GOF,0.09529361768380155,0.5151667477226436,0.3895396345935548
25921,LOF,0.025861433199994645,0.036060527807653286,0.9380780389923521
25922,LOF,0.0363026781740334,0.02698045662065104,0.9367168652053157
25923,Neutral,0.5012181640653923,0.033987310574089026,0.4647945253605186
25924,LOF,0.03958023841166683,0.04330531460802131,0.9171144469803119
25925,LOF,0.07723637063457778,0.040753487204039755,0.8820101421613825
25926,LOF,0.05602788585191801,0.034807507740753155,0.9091646064073288
25927,LOF,0.06069364799950671,0.15120938262876024,0.7880969693717331
25928,LOF,0.018590901351903093,0.05937946973993839,0.9220296289081585
25929,Neutral,0.6172678100112976,0.03622861362912598,0.3465035763595764
25930,LOF,0.07394583400428154,0.03405016166650264,0.8920040043292159
25931,LOF,0.025561333939383785,0.03833096132013243,0.9361077047404839
25932,LOF,0.02888438064897281,0.029624353322701736,0.9414912660283256
25933,LOF,0.0399339443097254,0.018847739605936394,0.9412183160843381
25934,LOF,0.024287606306433663,0.02144547802984483,0.9542669156637215
25935,LOF,0.06562590937443197,0.05199978465439062,0.8823743059711774
25936,LOF,0.04355902119671852,0.026392739832929352,0.930048238970352
25937,LOF,0.02614852451701445,0.03667730403302355,0.937174171449962
25938,LOF,0.06884891226780629,0.0548337330803557,0.8763173546518381
25939,LOF,0.04186912394741413,0.02025792367325864,0.9378729523793273
25940,LOF,0.0437771713821157,0.3449136019507111,0.6113092266671732
25941,LOF,0.17802596543952046,0.09362807555352201,0.7283459590069576
25942,LOF,0.012831495292998592,0.039601629312686064,0.9475668753943154
25943,LOF,0.3122124739961982,0.05852996564943733,0.6292575603543644
25944,Neutral,0.489946984803547,0.022770220549229777,0.4872827946472232
25945,LOF,0.06859202592597673,0.021116563100388754,0.9102914109736345
25946,LOF,0.03301594076133185,0.09916486440632488,0.8678191948323433
25947,LOF,0.11350218286753434,0.18214912477454254,0.7043486923579232
25948,LOF,0.3812076287177069,0.00912452306505296,0.6096678482172401
25949,LOF,0.1222032342525528,0.04102669318346131,0.8367700725639858
25950,Neutral,0.3378635102795481,0.32523144452882236,0.33690504519162956
25951,LOF,0.1944820592341043,0.2900314896491627,0.515486451116733
25952,GOF,0.0444387178643556,0.5034401077269641,0.45212117440868016
25953,LOF,0.1787280400521681,0.11642254259302162,0.7048494173548103
25954,Neutral,0.42608774492232804,0.22761416022201836,0.3462980948556536
25955,LOF,0.062241155844615294,0.08724571530426896,0.8505131288511156
