ID,prediction,LoGoFunc_Neutral,LoGoFunc_GOF,LoGoFunc_LOF
25597,LOF,0.08035652307120819,0.057999541774869844,0.8616439351539219
25598,LOF,0.0466385423150356,0.07485507260795889,0.8785063850770055
25599,GOF,0.02036667375482892,0.5661673684566381,0.41346595778853285
25600,GOF,0.1747159243879559,0.5402337449935344,0.2850503306185097
25601,LOF,0.0366757056708522,0.4241790848667371,0.5391452094624107
25602,LOF,0.03435067127523432,0.054661213422399775,0.9109881153023659
25603,LOF,0.035781775143031685,0.027534441659159442,0.9366837831978088
25604,LOF,0.03705786131946044,0.061787660325956624,0.9011544783545831
25605,LOF,0.04405528909997319,0.18772515912782195,0.7682195517722048
25606,Neutral,0.4560708175296058,0.09226023986255469,0.45166894260783935
25607,LOF,0.025601507918795258,0.16887948336764821,0.8055190087135564
25608,LOF,0.03554859531060513,0.07542739951270522,0.8890240051766897
25609,GOF,0.15092630367453555,0.5611319106912412,0.28794178563422324
25610,LOF,0.014666270633360174,0.029468103620684586,0.9558656257459552
25611,LOF,0.015122350810082182,0.031881535973139245,0.9529961132167787
25612,LOF,0.0512769375618685,0.036634469045017465,0.912088593393114
25613,LOF,0.048209128838421766,0.03854744310510381,0.9132434280564745
25614,LOF,0.022185949701577518,0.028181517749711643,0.9496325325487108
25615,LOF,0.04432457400882092,0.035154716634476925,0.9205207093567022
25616,LOF,0.042059870963239675,0.02818629845253976,0.9297538305842206
25617,LOF,0.043213982469735526,0.03540514537239262,0.9213808721578719
25618,LOF,0.05041137934873593,0.03531806396625096,0.914270556685013
25619,LOF,0.015627687527360306,0.03159849250260118,0.9527738199700386
25620,LOF,0.06547244858900658,0.03877397734894066,0.8957535740620527
25621,LOF,0.0503934491204851,0.03211073945529858,0.9174958114242163
25622,LOF,0.06506220842729492,0.03173111270219922,0.903206678870506
25623,LOF,0.07263106845817575,0.026967225142619074,0.9004017063992051
25624,LOF,0.018960881360124845,0.03857476722483277,0.9424643514150423
25625,LOF,0.06441186310973714,0.039346663810893384,0.8962414730793695
25626,LOF,0.04488542800872873,0.034685882254634974,0.9204286897366363
25627,Neutral,0.8890917496054217,0.02616409823601734,0.08474415215856088
25628,LOF,0.13357539841466667,0.07382068417159615,0.7926039174137371
25629,LOF,0.06143957313395603,0.046121349225886905,0.8924390776401571
25630,LOF,0.26461464255648864,0.0906764009824731,0.6447089564610383
25631,Neutral,0.531492697873551,0.07594900190557477,0.3925583002208741
25632,LOF,0.026302522547011604,0.06422571385247713,0.9094717636005114
25633,LOF,0.213781734703654,0.031074620431229428,0.7551436448651166
25634,LOF,0.03420611595003301,0.08086999617623883,0.8849238878737282
25635,LOF,0.03699337501527159,0.04662548959889896,0.9163811353858295
25636,GOF,0.03649996232129374,0.4991139572690565,0.46438608040964974
25637,LOF,0.08555410103364026,0.415679000710478,0.4987668982558818
25638,LOF,0.05277392253760713,0.2415439419846716,0.7056821354777213
25639,LOF,0.039034025117407105,0.2930740845430774,0.6678918903395155
25640,Neutral,0.8102114391529937,0.14334483109153281,0.04644372975547351
25641,LOF,0.05386471575243132,0.45400711559950013,0.4921281686480685
25642,LOF,0.048722431089687386,0.15000809951761027,0.8012694693927025
25643,LOF,0.19089961339858183,0.15748216019610178,0.6516182264053164
25644,LOF,0.022402782552175822,0.48610679693986375,0.4914904205079604
25645,LOF,0.019369037282306083,0.43207057011788286,0.548560392599811
25646,LOF,0.05272984280062254,0.3458948258858262,0.6013753313135513
25647,LOF,0.02334830800921659,0.26171607930586205,0.7149356126849213
25648,LOF,0.02937330882988692,0.2454810765312661,0.725145614638847
25649,LOF,0.01578036144554385,0.23971613344220466,0.7445035051122515
25650,LOF,0.05561016646553203,0.3953256059363937,0.5490642275980742
25651,LOF,0.016536768897443897,0.2672116583501473,0.7162515727524088
25652,LOF,0.031163626966564554,0.28056658187909467,0.6882697911543407
25653,LOF,0.08084595989779321,0.4033017378880253,0.5158523022141815
25654,LOF,0.024123623232447655,0.22037330162970842,0.7555030751378439
25655,LOF,0.22510696494300228,0.38702984527094214,0.38786318978605555
25656,LOF,0.2854029771069191,0.04425033000847107,0.6703466928846099
25657,LOF,0.07316823134375627,0.051266320800401444,0.8755654478558422
25658,LOF,0.37875649645516196,0.05128291325465896,0.569960590290179
25659,Neutral,0.5354299728392302,0.07838406029802052,0.38618596686274914
25660,LOF,0.024598335909636435,0.08188973203433188,0.8935119320560317
25661,LOF,0.09054114939490598,0.06063356484677876,0.8488252857583152
25662,LOF,0.03716801392356511,0.02457266727715604,0.9382593187992788
25663,LOF,0.04622702684290847,0.035592276796022025,0.9181806963610696
25664,LOF,0.14551568997567943,0.04655662820869364,0.8079276818156269
25665,LOF,0.05552870881525798,0.02890584798013093,0.9155654432046111
25666,LOF,0.10190586358497132,0.06391504097512724,0.8341790954399015
25667,LOF,0.07376683500975129,0.03698504564085864,0.8892481193493902
25668,LOF,0.04592178524327388,0.038333125671616036,0.9157450890851101
25669,LOF,0.04134946637366564,0.04475412092594281,0.9138964127003916
25670,LOF,0.14664287525414485,0.045607366320318796,0.8077497584255363
25671,LOF,0.08642253336528917,0.032289351248431346,0.8812881153862794
25672,LOF,0.0565665629047119,0.03665093183670739,0.9067825052585806
25673,LOF,0.07736502123871303,0.04273130359028947,0.8799036751709974
25674,LOF,0.06463602351666799,0.051372071632752654,0.8839919048505794
25675,LOF,0.11545668033021247,0.04821402154991772,0.8363292981198699
25676,LOF,0.016979621169948014,0.051129494784359804,0.9318908840456922
25677,LOF,0.025778039897394217,0.06596639030737801,0.9082555697952277
25678,LOF,0.17669063126234474,0.05780579257812527,0.7655035761595299
25679,LOF,0.1278311938187453,0.07322455802140863,0.798944248159846
25680,LOF,0.029222502641584353,0.10990093868563093,0.8608765586727848
25681,LOF,0.04729730194786178,0.10028015802475093,0.8524225400273873
25682,LOF,0.14480166481431128,0.06615567154015291,0.7890426636455359
25683,LOF,0.11646240862355176,0.08087135781760076,0.8026662335588476
25684,LOF,0.04168108034339625,0.06841026194987494,0.8899086577067288
25685,LOF,0.12741771866621646,0.05026420713027126,0.8223180742035123
25686,LOF,0.0726143691974415,0.08342391968962753,0.8439617111129311
25687,LOF,0.10467119929589316,0.0779117083155817,0.8174170923885252
25688,LOF,0.3032346724971472,0.03624019447712374,0.6605251330257291
25689,LOF,0.22284528167236628,0.04936828997731297,0.7277864283503207
25690,LOF,0.34583317914705203,0.03528750979927006,0.6188793110536779
25691,Neutral,0.6849522684761021,0.03628954764263025,0.2787581838812677
25692,LOF,0.31745634141797624,0.010254999455893537,0.6722886591261301
25693,LOF,0.04401620582985259,0.44753879937165286,0.5084449947984946
25694,LOF,0.13181629142786816,0.02170438142164445,0.8464793271504873
25695,LOF,0.12407983597120763,0.0163005378107784,0.859619626218014
25696,LOF,0.12195513369526287,0.010155706164961037,0.8678891601397762
25697,LOF,0.11316756764202085,0.027509599741672178,0.859322832616307
25698,LOF,0.3600430010957557,0.23769736921187795,0.4022596296923664
25699,LOF,0.42151646511743257,0.035646458695044486,0.542837076187523
25700,LOF,0.05478794658986426,0.009766269784991942,0.9354457836251437
25701,LOF,0.1629236588728308,0.06393117810742782,0.7731451630197413
25702,GOF,0.18360921044166276,0.5270237779117625,0.28936701164657475
25703,LOF,0.016352492968430762,0.14701357766823347,0.8366339293633357
25704,LOF,0.04702366509067946,0.119898770458534,0.8330775644507866
25705,LOF,0.05694770327558104,0.19261560883482837,0.7504366878895905
25706,LOF,0.09718772603340937,0.36695867377106195,0.5358536001955286
25707,LOF,0.09202235854195868,0.2818198437281658,0.6261577977298756
25708,LOF,0.02948305547255336,0.2699706084791583,0.7005463360482882
25709,LOF,0.05278978808571288,0.041926711742455346,0.9052835001718318
25710,LOF,0.01169818850323238,0.1283363084074598,0.8599655030893079
25711,LOF,0.018190138117939222,0.09007870690276831,0.8917311549792925
25712,LOF,0.012675797856581131,0.17206732343420628,0.8152568787092126
25713,LOF,0.018096536704217684,0.07495312214648565,0.9069503411492966
25714,LOF,0.0654847981528756,0.07756725001379278,0.8569479518333316
25715,LOF,0.010148604912660638,0.13110750127900342,0.8587438938083359
25716,LOF,0.013451530318993262,0.11108113641206052,0.8754673332689463
25717,LOF,0.012813258590728783,0.07436726425345755,0.9128194771558136
25718,LOF,0.011422796469656573,0.10217769102391458,0.8863995125064289
25719,LOF,0.01721307247232845,0.07666529669389399,0.9061216308337775
25720,LOF,0.019936161234002173,0.07189856960871584,0.908165269157282
25721,LOF,0.014965319149301591,0.10527173749826474,0.8797629433524337
25722,LOF,0.012440628064709516,0.12428824766331333,0.863271124271977
25723,LOF,0.02089918473180158,0.046549956296449355,0.9325508589717489
25724,LOF,0.022985839566390574,0.0805524134173171,0.8964617470162922
25725,LOF,0.011103581991709426,0.06927958639950162,0.9196168316087889
25726,LOF,0.013730409876866023,0.09593503307247626,0.8903345570506578
25727,LOF,0.012762209283734222,0.07704120378129864,0.9101965869349671
25728,LOF,0.009432672076336539,0.10513507470229848,0.8854322532213651
25729,LOF,0.009766625121363115,0.10593822178436836,0.8842951530942685
25730,LOF,0.013039439889755035,0.07986868526379938,0.9070918748464456
25731,LOF,0.020293194333989628,0.11159058673268768,0.8681162189333227
25732,LOF,0.013800197730198794,0.08461637216080867,0.9015834301089926
25733,LOF,0.014977505560005376,0.07219378983803859,0.912828704601956
25734,LOF,0.013014185037818997,0.1255328927807765,0.8614529221814046
25735,LOF,0.012761137360823715,0.07887754468336057,0.9083613179558158
25736,LOF,0.01320390737335059,0.11162672898578924,0.8751693636408602
25737,LOF,0.020286724008636608,0.07642209148512133,0.9032911845062421
25738,LOF,0.01316560952080255,0.10944165105706509,0.8773927394221325
25739,LOF,0.019117896964732182,0.08274394928459332,0.8981381537506744
25740,LOF,0.02565265650615622,0.09170768424614738,0.8826396592476964
25741,LOF,0.014448542266184432,0.0997026196814559,0.8858488380523597
25742,LOF,0.10663278840134585,0.07925784232733984,0.8141093692713142
25743,LOF,0.03409661661369856,0.030729778788208442,0.9351736045980931
25744,Neutral,0.5405313016354782,0.2450775434437861,0.21439115492073554
25745,LOF,0.08272023879939146,0.06137122832081103,0.8559085328797974
25746,LOF,0.04127611040936419,0.069980919143553,0.8887429704470828
25747,LOF,0.023083500758918376,0.04289548236721649,0.9340210168738651
25748,LOF,0.1214683330184861,0.052317499577385455,0.8262141674041285
25749,LOF,0.026942848659274248,0.07148142376978243,0.9015757275709433
25750,LOF,0.08647806778423403,0.07631407471952234,0.8372078574962437
25751,LOF,0.09407580979142403,0.05758021033079281,0.8483439798777831
25752,GOF,0.0935722694631861,0.6763113959682567,0.23011633456855712
25753,LOF,0.021580786626432535,0.25929133909291224,0.7191278742806552
25754,GOF,0.010309891119603832,0.7711687778792222,0.218521331001174
25755,LOF,0.02495884264201787,0.37618969487608317,0.598851462481899
25756,LOF,0.041170589945489264,0.34321057644420894,0.6156188336103018
25757,GOF,0.013173236583932161,0.8398153062592731,0.14701145715679478
25758,GOF,0.02609338815778687,0.8070978689298989,0.1668087429123142
25759,GOF,0.011341639894909281,0.5548797181191473,0.43377864198594346
25760,LOF,0.01296834067448798,0.22745219601988217,0.7595794633056299
25761,GOF,0.2549025613055618,0.6229390837069388,0.12215835498749932
25762,LOF,0.0357063470831571,0.2342121576965789,0.730081495220264
25763,LOF,0.014068283540234143,0.19873510313606138,0.7871966133237044
25764,GOF,0.07407723409873493,0.6238782500189209,0.3020445158823442
25765,GOF,0.04222647325741953,0.7515486187630352,0.2062249079795452
25766,GOF,0.055800767604849526,0.7831936278053525,0.16100560458979796
25767,GOF,0.20688291330397132,0.4358549865762363,0.3572621001197923
25768,LOF,0.08039876740659924,0.06985058224833826,0.8497506503450625
25769,LOF,0.05998929415162943,0.0684330212156165,0.8715776846327542
25770,LOF,0.26657706876731063,0.08003791936531847,0.653385011867371
25771,LOF,0.03821782923570397,0.04915870991124868,0.9126234608530474
25772,LOF,0.015334705144197668,0.03531268304480817,0.9493526118109942
25773,LOF,0.04245170188609528,0.08390206607601411,0.8736462320378906
25774,LOF,0.026939135346432243,0.06690067143875955,0.9061601932148081
25775,LOF,0.04240678013224712,0.050910279175811826,0.9066829406919411
25776,LOF,0.0651848031605742,0.026591232623238783,0.908223964216187
25777,LOF,0.3329083505913693,0.0467519087514478,0.6203397406571829
25778,LOF,0.0529712247721801,0.052650206338590334,0.8943785688892296
25779,GOF,0.3822561805768895,0.5744279314067826,0.043315888016327915
25780,GOF,0.31388336428246505,0.6106934685210974,0.07542316719643757
25781,GOF,0.1393378915009665,0.7505312214239613,0.11013088707507214
25782,GOF,0.19371493616620852,0.7305908549506077,0.07569420888318364
25783,GOF,0.03079965027579907,0.6487294299909497,0.3204709197332512
25784,Neutral,0.49293823622288413,0.46685578332785876,0.04020598044925705
25785,GOF,0.3731131931028815,0.5864148672762762,0.04047193962084233
25786,GOF,0.02367480575397526,0.7752081628203861,0.20111703142563872
25787,Neutral,0.6446840103834454,0.33201251033401136,0.02330347928254329
25788,LOF,0.0457022736997738,0.1049403003744984,0.8493574259257277
25789,GOF,0.19554522503810176,0.6612355199345558,0.14321925502734248
25790,GOF,0.20109929266045423,0.7004979179229983,0.09840278941654737
25791,GOF,0.12864861319533807,0.6804108793240625,0.19094050748059935
25792,GOF,0.3133054874837544,0.548850767361122,0.1378437451551236
25793,GOF,0.26199519193335924,0.5642831706523207,0.1737216374143201
25794,GOF,0.3095375118753822,0.5247978098725866,0.1656646782520312
25795,GOF,0.08038741458701237,0.6854494369364984,0.23416314847648928
25796,Neutral,0.5494444723449934,0.3705247863417638,0.08003074131324285
25797,GOF,0.086634789282572,0.5362936534728838,0.3770715572445442
25798,GOF,0.009440854385787383,0.49651775022809047,0.4940413953861222
25799,LOF,0.006867009231601985,0.38578649424091943,0.6073464965274786
25800,GOF,0.034541748418591124,0.5891492877857936,0.37630896379561546
25801,GOF,0.18305599139964346,0.6964666794645075,0.12047732913584894
25802,GOF,0.0792093746584466,0.7222955637295134,0.19849506161204009
25803,GOF,0.037978732549947956,0.5743628735100746,0.3876583939399774
25804,LOF,0.03539378767324652,0.46729737881261396,0.4973088335141397
25805,GOF,0.10680790345988068,0.6184435293843926,0.2747485671557267
25806,GOF,0.09652852167253859,0.6064969199771238,0.29697455835033765
25807,GOF,0.020162471874175796,0.6348950067631206,0.34494252136270354
25808,GOF,0.07874981045448677,0.6420098311526843,0.27924035839282896
25809,GOF,0.018003784237054104,0.5845296660751382,0.3974665496878077
25810,GOF,0.0165708282854446,0.6181866685746705,0.3652425031398849
25811,GOF,0.4394381637425396,0.4799370377717806,0.08062479848567987
25812,GOF,0.0281108927524553,0.6058467146024806,0.3660423926450641
25813,Neutral,0.5057429565562991,0.39616543302363016,0.09809161042007083
25814,GOF,0.1038145790276104,0.640979540018758,0.2552058809536315
25815,GOF,0.18059934687161322,0.6062760771277029,0.21312457600068374
25816,GOF,0.02262207026534671,0.7198852644111623,0.25749266532349097
25817,GOF,0.22811040276110783,0.6363776769496444,0.13551192028924774
25818,GOF,0.049821761537958746,0.6809953522608784,0.269182886201163
25819,GOF,0.3726163158215729,0.48816554342022556,0.13921814075820152
25820,GOF,0.1771604998861192,0.6154148459663519,0.2074246541475289
25821,GOF,0.0583668424634367,0.6669014280513622,0.27473172948520114
25822,GOF,0.223447809689093,0.5527677365648284,0.2237844537460785
25823,GOF,0.03286768364787222,0.5261663849807748,0.4409659313713529
25824,GOF,0.0890720728522827,0.6010797152139101,0.30984821193380724
25825,GOF,0.03590670177061071,0.5896198805195874,0.3744734177098019
25826,GOF,0.014646605233804575,0.5621457104943229,0.4232076842718724
25827,GOF,0.024015477328039218,0.6023557400194821,0.3736287826524787
25828,GOF,0.013833564180031073,0.5382936711953368,0.4478727646246321
25829,GOF,0.005762325335824495,0.5770231611483062,0.4172145135158693
25830,LOF,0.03389246029920454,0.2767497273238518,0.6893578123769437
25831,GOF,0.2161098885295702,0.6590017987927655,0.12488831267766419
25832,GOF,0.027032203327093662,0.7084051809600692,0.26456261571283723
25833,GOF,0.09852092819069053,0.7451103796527023,0.15636869215660715
25834,GOF,0.027866463435632503,0.7228282331350673,0.2493053034293002
25835,GOF,0.05669283275847309,0.7721186257320475,0.17118854150947937
25836,GOF,0.028457143205553852,0.6800916047536992,0.29145125204074684
25837,GOF,0.023820182590280046,0.625190561830993,0.3509892555787269
25838,GOF,0.0748805456855861,0.7816280380965358,0.14349141621787806
25839,GOF,0.2668138115397964,0.5838409323164452,0.1493452561437585
25840,GOF,0.22934200171847868,0.6254548792001412,0.1452031190813801
25841,GOF,0.2254662339786052,0.6350629202319421,0.1394708457894526
25842,GOF,0.12879896978342112,0.7538775039734648,0.11732352624311405
25843,GOF,0.1856534453464324,0.7308030311777147,0.08354352347585287
25844,GOF,0.05371810162125015,0.7583418258432865,0.1879400725354634
25845,GOF,0.01461774868094698,0.5464700751035592,0.43891217621549394
25846,GOF,0.1136339795181557,0.7543265609810286,0.13203945950081572
25847,GOF,0.08744355735840638,0.8095258708401488,0.10303057180144481
25848,GOF,0.03196572180732366,0.7310930397651092,0.23694123842756706
25849,GOF,0.009469937404929062,0.6405140445591223,0.3500160180359487
25850,GOF,0.018469335244064074,0.654252337466355,0.32727832728958095
25851,GOF,0.01471887952292268,0.5522070480281683,0.4330740724489091
25852,GOF,0.15050033973233323,0.5704757123088392,0.27902394795882757
25853,GOF,0.348635518677841,0.5654181833710511,0.08594629795110782
25854,GOF,0.021747313787539833,0.6266774915564846,0.35157519465597564
25855,GOF,0.032681929694007336,0.5574360038385815,0.4098820664674112
25856,GOF,0.22234499776070324,0.5580221447642504,0.21963285747504627
25857,GOF,0.03405644519003366,0.5054251293186456,0.4605184254913208
25858,GOF,0.019759828207899042,0.5205912791690444,0.45964889262305664
25859,GOF,0.01043102498938022,0.4980177002463343,0.4915512747642854
25860,GOF,0.34918435238379286,0.5653254084678533,0.08549023914835378
25861,GOF,0.41883934405355333,0.5070426641852174,0.07411799176122923
25862,GOF,0.07893302830301305,0.7827687480072915,0.1382982236896954
25863,GOF,0.08298785655266959,0.7856015065999911,0.13141063684733942
25864,GOF,0.18436045151729183,0.7473593988115304,0.0682801496711778
25865,GOF,0.07463748072097,0.8117707552309856,0.11359176404804439
25866,GOF,0.05555311691980088,0.7874114638492055,0.15703541923099362
25867,GOF,0.08451923528865854,0.8108330688729048,0.10464769583843662
25868,GOF,0.2530958114023912,0.6413560662983344,0.1055481222992744
25869,Neutral,0.7140895295798686,0.2434524273985056,0.04245804302162584
25870,GOF,0.2755733309484289,0.4018200150483506,0.3226066540032205
25871,GOF,0.22885759971180922,0.6405989395233519,0.13054346076483875
25872,GOF,0.07537864784661082,0.6492672350828071,0.27535411707058216
25873,GOF,0.11084395592844573,0.6868493243452554,0.20230671972629896
25874,LOF,0.01390128560356935,0.1054428956970584,0.8806558186993722
25875,LOF,0.08821157398520948,0.04633369764958656,0.8654547283652039
25876,LOF,0.032936575043095495,0.033999053656030356,0.933064371300874
25877,Neutral,0.4983187668658767,0.043352826699244784,0.45832840643487865
25878,LOF,0.23173748816209813,0.10131273717249463,0.6669497746654073
25879,LOF,0.08468771107999162,0.10197835033023854,0.8133339385897699
25880,LOF,0.04184170009651425,0.016685593765053564,0.9414727061384321
25881,LOF,0.15453032009338413,0.12718156284002613,0.7182881170665898
25882,LOF,0.06130967684488347,0.017774113763376162,0.9209162093917403
25883,LOF,0.06307273401328609,0.022764199561435692,0.9141630664252781
25884,LOF,0.03240186187254042,0.035027023095592635,0.932571115031867
25885,LOF,0.059267692327377434,0.013566595928515963,0.9271657117441067
25886,LOF,0.26416186962926497,0.04056759653577784,0.6952705338349572
25887,LOF,0.1491967339891318,0.07293326158810198,0.7778700044227662
25888,LOF,0.06416927195765719,0.06423256347430145,0.8715981645680415
25889,LOF,0.03840714579815317,0.024470623441137502,0.9371222307607094
25890,LOF,0.04606618741520121,0.16381000279774677,0.790123809787052
25891,LOF,0.032727994050927585,0.06071473393112492,0.9065572720179474
25892,LOF,0.08084208304295847,0.02643081335205566,0.8927271036049857
25893,LOF,0.23607375314235304,0.02233885786670899,0.7415873889909379
25894,LOF,0.177387725017399,0.014992376605983338,0.8076198983766176
25895,LOF,0.1979576511635099,0.02579820941457576,0.7762441394219144
25896,LOF,0.05161285025582011,0.025287088002779765,0.9231000617414
25897,LOF,0.24902476938354726,0.01573220812567561,0.735243022490777
25898,Neutral,0.7054662206377108,0.011756339049327878,0.28277744031296137
25899,LOF,0.22593979107237186,0.021594892358675326,0.7524653165689529
25900,LOF,0.43861025209860105,0.012622830193248799,0.5487669177081501
25901,LOF,0.04964457811703081,0.013193789525060142,0.9371616323579091
25902,LOF,0.15229592380221035,0.015487106606446414,0.8322169695913433
25903,Neutral,0.5886514794777234,0.034326582927535154,0.3770219375947415
25904,LOF,0.31410913333949664,0.04501960697401749,0.6408712596864858
25905,LOF,0.024057731076533046,0.3441429200712332,0.6317993488522338
25906,LOF,0.027380705052293636,0.0948264126919549,0.8777928822557515
25907,LOF,0.01354733057619176,0.33094214914164977,0.6555105202821584
25908,LOF,0.010424955131596818,0.26873132534560673,0.7208437195227965
25909,LOF,0.011850854362219335,0.13804436905776418,0.8501047765800164
25910,LOF,0.05250988986750717,0.13998763171358808,0.8075024784189048
25911,LOF,0.1913489242956541,0.025114434799001766,0.7835366409053441
25912,LOF,0.04609610937918842,0.04462387754008786,0.9092800130807238
25913,LOF,0.3508429233291101,0.022338241460139713,0.6268188352107501
25914,LOF,0.021158103810483685,0.04971103243421982,0.9291308637552965
25915,Neutral,0.5808551193201394,0.14211917466515547,0.27702570601470505
25916,LOF,0.08669159123893526,0.22075394749870508,0.6925544612623596
25917,LOF,0.06925662108458021,0.03341698225531554,0.8973263966601042
25918,LOF,0.023292877749680713,0.031473997362231464,0.9452331248880879
25919,LOF,0.020185389649324276,0.03543422307356144,0.9443803872771144
25920,GOF,0.09564200304609699,0.508622201625126,0.39573579532877706
25921,LOF,0.02626856887008322,0.036930615070652005,0.9368008160592647
25922,LOF,0.03627177390562219,0.02749781885374121,0.9362304072406366
25923,Neutral,0.5053760880805865,0.034071600951213685,0.4605523109681998
25924,LOF,0.03926841110872089,0.0451774956112825,0.9155540932799966
25925,LOF,0.07975222726129418,0.04195978580671952,0.8782879869319863
25926,LOF,0.05658990005150711,0.036222288646137454,0.9071878113023555
25927,LOF,0.06043303009035991,0.14982724684888343,0.7897397230607566
25928,LOF,0.018933078605006884,0.06000241818724149,0.9210645032077517
25929,Neutral,0.6195681311392315,0.03613002737245563,0.34430184148831283
25930,LOF,0.07470080405115923,0.03400058093239322,0.8912986150164475
25931,LOF,0.025025112827062084,0.03860325403497832,0.9363716331379595
25932,LOF,0.029152425224106368,0.029742376344400523,0.9411051984314931
25933,LOF,0.04060811692053555,0.01932321211212119,0.9400686709673433
25934,LOF,0.024387536038192725,0.02191691683712291,0.9536955471246843
25935,LOF,0.06779301416732018,0.05334768207381918,0.8788593037588607
25936,LOF,0.04374568480497733,0.025983160071830744,0.9302711551231919
25937,LOF,0.02648409527162625,0.037772245564644154,0.9357436591637296
25938,LOF,0.07218506463245566,0.05540089233922374,0.8724140430283206
25939,LOF,0.0424642852190803,0.02035087184506469,0.9371848429358549
25940,LOF,0.039023361127015536,0.35154990371494405,0.6094267351580405
25941,LOF,0.1811587177625127,0.09165943201073233,0.7271818502267549
25942,LOF,0.01259903970396073,0.03986779359537082,0.9475331667006684
25943,LOF,0.30692351764251763,0.0588456900999378,0.6342307922575445
25944,Neutral,0.49131841320739333,0.02214113250788177,0.4865404542847249
25945,LOF,0.06746110235880301,0.021773281772443625,0.9107656158687534
25946,LOF,0.03307138559921869,0.09514523576821121,0.87178337863257
25947,LOF,0.110286226710273,0.1819062400933612,0.7078075331963659
25948,LOF,0.39426005453632834,0.008969973890448601,0.5967699715732231
25949,LOF,0.12196147509752384,0.04049898594600922,0.837539538956467
25950,LOF,0.32797547199458205,0.33271339026582253,0.3393111377395954
25951,LOF,0.20614297440791157,0.2866885547681604,0.507168470823928
25952,GOF,0.045539857155059815,0.5087734764940479,0.44568666635089227
25953,LOF,0.18330320580451545,0.11511015209306509,0.7015866421024195
25954,Neutral,0.4147641083577045,0.2211340982555703,0.36410179338672516
